execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
13,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
14,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
15,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
16,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
17,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
18,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
19,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
20,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
21,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
22,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
23,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
24,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
25,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
26,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
27,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
28,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
29,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
30,math,MATH-81b,81b,becnhmark/applications/MATH-bins/MATH-81b,math3,becnhmark/crashes/MATH/MATH-81b/MATH-81b.log,yes,81f,6,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-81b
1,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
2,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
3,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
4,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
5,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
6,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
7,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
8,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
9,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
10,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
11,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
12,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
13,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
14,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
15,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
16,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
17,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
18,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
19,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
20,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
21,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
22,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
23,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
24,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
25,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
26,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
27,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
28,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
29,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
30,math,MATH-98b,98b,becnhmark/applications/MATH-bins/MATH-98b,math3,becnhmark/crashes/MATH/MATH-98b/MATH-98b.log,yes,98f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MATH-98b
1,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
2,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
3,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
4,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
5,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
6,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
7,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
8,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
9,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
10,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
11,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
12,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
13,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
14,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
15,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
16,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
17,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
18,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
19,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
20,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
21,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
22,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
23,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
24,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
25,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
26,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
27,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
28,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
29,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
30,mockito,MOCKITO-34b,34b,becnhmark/applications/MOCKITO-bins/MOCKITO-34b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-34b/MOCKITO-34b.log,yes,34f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-34b
1,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
2,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
3,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
4,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
5,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
6,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
7,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
8,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
9,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
10,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
11,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
12,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
13,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
14,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
15,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
16,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
17,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.2,3,JarFiles/GGA-tests/MOCKITO-3b
